sample_id,filepath,clean_caption,perturbation_type,model,raw_output,category
447522,/content/drive/MyDrive/VLM_Project_Data/val2017/000000447522.jpg,a plate of food with red squares around it,Diffusion Noise,BLIP-2,A plate of food,Ignored Perturbation
447522,/content/drive/MyDrive/VLM_Project_Data/val2017/000000447522.jpg,a plate of food with red squares around it,Diffusion Noise,LLaVA,"The image is a close-up of a food item, possibly a pizza or a cake, with a blurry background. The food item is placed in the center of the image, and its details are clearly visible. The rest of",Acknowledged Perturbation
323799,/content/drive/MyDrive/VLM_Project_Data/val2017/000000323799.jpg,a group of people standing in a field,Diffusion Noise,BLIP-2,This is a group of people standing in a field,Ignored Perturbation
323799,/content/drive/MyDrive/VLM_Project_Data/val2017/000000323799.jpg,a group of people standing in a field,Diffusion Noise,LLaVA,"The image features a group of people standing together in a grassy area. There are at least nine people in the scene, with some standing closer to the foreground and others further back. The group appears to be enjoying their time outdoors",Other/Irrelevant Description
70229,/content/drive/MyDrive/VLM_Project_Data/val2017/000000070229.jpg,a stuffed animal on a bench,Diffusion Noise,BLIP-2,a black and white image of a stuffed animal,Other/Irrelevant Description
70229,/content/drive/MyDrive/VLM_Project_Data/val2017/000000070229.jpg,a stuffed animal on a bench,Diffusion Noise,LLaVA,"The image features a black and white stuffed animal, possibly a teddy bear, sitting on a chair. The stuffed animal appears to be the main focus of the scene. The chair is located in the middle of the image, with the stuff",Other/Irrelevant Description
67616,/content/drive/MyDrive/VLM_Project_Data/val2017/000000067616.jpg,a street with cars and people,Diffusion Noise,BLIP-2,A street scene,Other/Irrelevant Description
67616,/content/drive/MyDrive/VLM_Project_Data/val2017/000000067616.jpg,a street with cars and people,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a city street. The street is lined with tall buildings, and there are several cars parked along the side. One car is parked closer to the foreground, while the others",Acknowledged Perturbation
129492,/content/drive/MyDrive/VLM_Project_Data/val2017/000000129492.jpg,a boy and a girl playing video games,Diffusion Noise,BLIP-2,a woman and a child are sitting on a couch,Other/Irrelevant Description
129492,/content/drive/MyDrive/VLM_Project_Data/val2017/000000129492.jpg,a boy and a girl playing video games,Diffusion Noise,LLaVA,"The image features two young girls sitting on a couch, possibly in a living room. They are both wearing white shirts, and they appear to be enjoying each other's company. The girls are positioned close to each other",Other/Irrelevant Description
232348,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232348.jpg,a toaster on a counter,Diffusion Noise,BLIP-2,A toaster oven,Other/Irrelevant Description
232348,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232348.jpg,a toaster on a counter,Diffusion Noise,LLaVA,"The image is a close-up of a small appliance, possibly a toaster or a coffee maker, sitting on a table. The appliance is surrounded by a green and white checkered pattern, which adds a unique visual effect to the",Other/Irrelevant Description
166391,/content/drive/MyDrive/VLM_Project_Data/val2017/000000166391.jpg,a street with traffic lights and cars,Diffusion Noise,BLIP-2,A street scene with a lot of traffic,Other/Irrelevant Description
166391,/content/drive/MyDrive/VLM_Project_Data/val2017/000000166391.jpg,a street with traffic lights and cars,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a cityscape. The sky is filled with clouds, and the city buildings are visible in the background. The photo appears to be a blend of different colors, creating a vibrant",Acknowledged Perturbation
428454,/content/drive/MyDrive/VLM_Project_Data/val2017/000000428454.jpg,a person on a snowboard,Diffusion Noise,BLIP-2,A person is standing on a snowboard,Ignored Perturbation
428454,/content/drive/MyDrive/VLM_Project_Data/val2017/000000428454.jpg,a person on a snowboard,Diffusion Noise,LLaVA,"The image features a person standing on a surfboard in the ocean. The person is positioned in the center of the scene, with the surfboard beneath their feet. The water appears to be choppy, indicating that the person is likely",Other/Irrelevant Description
52412,/content/drive/MyDrive/VLM_Project_Data/val2017/000000052412.jpg,a plane flying over a parking lot,Diffusion Noise,BLIP-2,this is a view of the wing of an airplane from the window of a plane,Other/Irrelevant Description
52412,/content/drive/MyDrive/VLM_Project_Data/val2017/000000052412.jpg,a plane flying over a parking lot,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a cityscape. The photo captures a busy street with numerous cars and a truck driving through the area. The cars are scattered throughout the scene, with some closer to the for",Acknowledged Perturbation
572388,/content/drive/MyDrive/VLM_Project_Data/val2017/000000572388.jpg,a cat and a toy,Diffusion Noise,BLIP-2,A teddy bear and a donut,Other/Irrelevant Description
572388,/content/drive/MyDrive/VLM_Project_Data/val2017/000000572388.jpg,a cat and a toy,Diffusion Noise,LLaVA,"The image is a colorful, abstract painting featuring a mix of black and yellow colors. The painting is divided into several sections, each with a different color and pattern. The yellow sections are scattered throughout the painting, while the black sections are more concentr",Other/Irrelevant Description
154358,/content/drive/MyDrive/VLM_Project_Data/val2017/000000154358.jpg,a living room with red and black circles,Diffusion Noise,BLIP-2,A living room with a fireplace,Other/Irrelevant Description
154358,/content/drive/MyDrive/VLM_Project_Data/val2017/000000154358.jpg,a living room with red and black circles,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a room with a couch and a chair. The room appears to be a living room or a dining area. The couch is located in the middle of the room, while the chair",Acknowledged Perturbation
230450,/content/drive/MyDrive/VLM_Project_Data/val2017/000000230450.jpg,a parking meter,Diffusion Noise,BLIP-2,A building under construction,Other/Irrelevant Description
230450,/content/drive/MyDrive/VLM_Project_Data/val2017/000000230450.jpg,a parking meter,Diffusion Noise,LLaVA,"The image is a black and white photo of a street scene. There are two parking meters on the sidewalk, one closer to the left side of the photo and the other further to the right. A car is parked on the street,",Other/Irrelevant Description
173371,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173371.jpg,a table with a pizza and a salad,Diffusion Noise,BLIP-2,"A table with a pizza, a salad, and a dessert",Ignored Perturbation
173371,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173371.jpg,a table with a pizza and a salad,Diffusion Noise,LLaVA,"The image features a dining table with several plates of food, including pizza and broccoli. The pizza is placed on a white plate, and there are multiple pieces of broccoli spread across the table. 

In",Other/Irrelevant Description
448410,/content/drive/MyDrive/VLM_Project_Data/val2017/000000448410.jpg,a train with red lines around it,Diffusion Noise,BLIP-2,This image is a train on the tracks,Other/Irrelevant Description
448410,/content/drive/MyDrive/VLM_Project_Data/val2017/000000448410.jpg,a train with red lines around it,Diffusion Noise,LLaVA,"The image features a train traveling down the tracks, with a yellow and red color scheme. The train is quite large, occupying a significant portion of the image. 

There are several people visible in the scene, likely passengers waiting for",Other/Irrelevant Description
273198,/content/drive/MyDrive/VLM_Project_Data/val2017/000000273198.jpg,a man spraying water on a fire hydrant,Diffusion Noise,BLIP-2,A man is standing next to a fire hydrant,Other/Irrelevant Description
273198,/content/drive/MyDrive/VLM_Project_Data/val2017/000000273198.jpg,a man spraying water on a fire hydrant,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a dog lying on the ground. The dog appears to be in a relaxed position, possibly enjoying the outdoors. The photo is a close-up of the dog, capturing",Acknowledged Perturbation
178982,/content/drive/MyDrive/VLM_Project_Data/val2017/000000178982.jpg,a motorcycle on a road at night,Diffusion Noise,BLIP-2,This is a picture of a street at night,Other/Irrelevant Description
178982,/content/drive/MyDrive/VLM_Project_Data/val2017/000000178982.jpg,a motorcycle on a road at night,Diffusion Noise,LLaVA,"The image is a blurry photo of a street scene at night. There is a person standing on the sidewalk, and a traffic light is visible in the background. The street is lined with buildings, and a large sign is present above",Acknowledged Perturbation
165336,/content/drive/MyDrive/VLM_Project_Data/val2017/000000165336.jpg,two giraffes in a field with a red box around them,Diffusion Noise,BLIP-2,A giraffe and a zebra are standing in a field,Other/Irrelevant Description
165336,/content/drive/MyDrive/VLM_Project_Data/val2017/000000165336.jpg,two giraffes in a field with a red box around them,Diffusion Noise,LLaVA,"The image features a group of four animals standing in a grassy field. The animals are positioned in a way that they are all within the frame of the picture. The animals appear to be in a line, with one animal on the left side",Other/Irrelevant Description
511453,/content/drive/MyDrive/VLM_Project_Data/val2017/000000511453.jpg,a pizza with french fries on it,Diffusion Noise,BLIP-2,A pizza with french fries,Ignored Perturbation
511453,/content/drive/MyDrive/VLM_Project_Data/val2017/000000511453.jpg,a pizza with french fries on it,Diffusion Noise,LLaVA,"The image features a large bowl filled with a delicious meal, including a generous portion of french fries. The fries are spread throughout the bowl, with some closer to the front and others further back.",Other/Irrelevant Description
455597,/content/drive/MyDrive/VLM_Project_Data/val2017/000000455597.jpg,a kitchen with red circles around it,Diffusion Noise,BLIP-2,The image shows a person in a kitchen,Other/Irrelevant Description
455597,/content/drive/MyDrive/VLM_Project_Data/val2017/000000455597.jpg,a kitchen with red circles around it,Diffusion Noise,LLaVA,"The image is a black and white photo of a room with a person standing in the corner. The room appears to be a dining area, as there is a dining table in the middle of the space. The person is standing near the table",Other/Irrelevant Description
361103,/content/drive/MyDrive/VLM_Project_Data/val2017/000000361103.jpg,a street with a red circle around a person,Diffusion Noise,BLIP-2,A street scene,Other/Irrelevant Description
361103,/content/drive/MyDrive/VLM_Project_Data/val2017/000000361103.jpg,a street with a red circle around a person,Diffusion Noise,LLaVA,"The image is a colorful, pixelated photo of a street scene. A person is standing in the middle of the scene, with a handbag placed nearby. There are two other people in the background, one closer to the left side and the",Acknowledged Perturbation
