sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
447522,/content/drive/MyDrive/VLM_Project_Data/val2017/000000447522.jpg,a plate of food with red squares around it,a plate of food with blue squares around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
447522,/content/drive/MyDrive/VLM_Project_Data/val2017/000000447522.jpg,a plate of food with red squares around it,a plate of food with blue squares around it,red,blue,LLaVA,"Yes, the image shows a plate of food with blue squares around it, indicating that the food is being photographed for a specific purpose or project.","Yes, the image shows a plate of food with blue squares around it, indicating that the food is being photographed for a specific purpose or project.",Agreement with Falsehood
323799,/content/drive/MyDrive/VLM_Project_Data/val2017/000000323799.jpg,a group of people standing in a field,a group of people sitting in a field,standing,sitting,BLIP-2,Yes,Yes,Confusion/Irrelevance
323799,/content/drive/MyDrive/VLM_Project_Data/val2017/000000323799.jpg,a group of people standing in a field,a group of people sitting in a field,standing,sitting,LLaVA,"No, this is not a group of people sitting in a field. Instead, it is a group of people standing in a field, posing for a picture.","No, this is not a group of people sitting in a field. Instead, it is a group of people standing in a field, posing for a picture.",Correct Rejection
70229,/content/drive/MyDrive/VLM_Project_Data/val2017/000000070229.jpg,a stuffed animal on a bench,a stuffed animal on a stool,bench,stool,BLIP-2,Yes,Yes,Confusion/Irrelevance
70229,/content/drive/MyDrive/VLM_Project_Data/val2017/000000070229.jpg,a stuffed animal on a bench,a stuffed animal on a stool,bench,stool,LLaVA,"Yes, the image shows a stuffed animal sitting on a stool.","Yes, the image shows a stuffed animal sitting on a stool.",Agreement with Falsehood
129492,/content/drive/MyDrive/VLM_Project_Data/val2017/000000129492.jpg,a boy and a girl playing video games,a girl and a girl playing video games,boy,girl,BLIP-2,Yes,Yes,Confusion/Irrelevance
129492,/content/drive/MyDrive/VLM_Project_Data/val2017/000000129492.jpg,a boy and a girl playing video games,a girl and a girl playing video games,boy,girl,LLaVA,"No, this is a boy and a girl playing video games.","No, this is a boy and a girl playing video games.",Correct Rejection
232348,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232348.jpg,a toaster on a counter,a grill on a counter,toaster,grill,BLIP-2,Yes,Yes,Confusion/Irrelevance
232348,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232348.jpg,a toaster on a counter,a grill on a counter,toaster,grill,LLaVA,"No, this is not a grill on a counter. It is a toaster oven sitting on a counter.","No, this is not a grill on a counter. It is a toaster oven sitting on a counter.",Correct Rejection
428454,/content/drive/MyDrive/VLM_Project_Data/val2017/000000428454.jpg,a person on a snowboard,a animal on a snowboard,person,animal,BLIP-2,Yes,Yes,Confusion/Irrelevance
428454,/content/drive/MyDrive/VLM_Project_Data/val2017/000000428454.jpg,a person on a snowboard,a animal on a snowboard,person,animal,LLaVA,"No, this is not an animal on a snowboard. It is a person wearing a helmet and holding a kite while standing on a snowboard.","No, this is not an animal on a snowboard. It is a person wearing a helmet and holding a kite while standing on a snowboard.",Correct Rejection
572388,/content/drive/MyDrive/VLM_Project_Data/val2017/000000572388.jpg,a cat and a toy,a dog and a toy,cat,dog,BLIP-2,Yes,Yes,Confusion/Irrelevance
572388,/content/drive/MyDrive/VLM_Project_Data/val2017/000000572388.jpg,a cat and a toy,a dog and a toy,cat,dog,LLaVA,"No, this is not a dog and a toy. It is a cat and a toy.","No, this is not a dog and a toy. It is a cat and a toy.",Correct Rejection
154358,/content/drive/MyDrive/VLM_Project_Data/val2017/000000154358.jpg,a living room with red and black circles,a living room with blue and black circles,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
154358,/content/drive/MyDrive/VLM_Project_Data/val2017/000000154358.jpg,a living room with red and black circles,a living room with blue and black circles,red,blue,LLaVA,"Yes, the image shows a living room with blue and black circles, which are likely to be part of a computer-generated visualization or a floor plan. The room features a couch, a chair, and a dining table, along with","Yes, the image shows a living room with blue and black circles, which are likely to be part of a computer-generated visualization or a floor plan. The room features a couch, a chair, and a dining table, along with",Agreement with Falsehood
173371,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173371.jpg,a table with a pizza and a salad,a table with a calzone and a salad,pizza,calzone,BLIP-2,Yes,Yes,Confusion/Irrelevance
173371,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173371.jpg,a table with a pizza and a salad,a table with a calzone and a salad,pizza,calzone,LLaVA,"Yes, the image shows a table with a calzone and a salad. The calzone is placed on a plate, and the salad is also on a plate. The table setting includes a fork and a knife, suggesting that the me","Yes, the image shows a table with a calzone and a salad. The calzone is placed on a plate, and the salad is also on a plate. The table setting includes a fork and a knife, suggesting that the me",Agreement with Falsehood
448410,/content/drive/MyDrive/VLM_Project_Data/val2017/000000448410.jpg,a train with red lines around it,a bus with red lines around it,train,bus,BLIP-2,Yes,Yes,Confusion/Irrelevance
448410,/content/drive/MyDrive/VLM_Project_Data/val2017/000000448410.jpg,a train with red lines around it,a bus with red lines around it,train,bus,LLaVA,"No, this is not a bus with red lines around it. It is a train with a yellow and red color scheme.","No, this is not a bus with red lines around it. It is a train with a yellow and red color scheme.",Correct Rejection
273198,/content/drive/MyDrive/VLM_Project_Data/val2017/000000273198.jpg,a man spraying water on a fire hydrant,a man spraying water under a fire hydrant,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
273198,/content/drive/MyDrive/VLM_Project_Data/val2017/000000273198.jpg,a man spraying water on a fire hydrant,a man spraying water under a fire hydrant,on,under,LLaVA,"Yes, the image shows a man spraying water under a fire hydrant.","Yes, the image shows a man spraying water under a fire hydrant.",Agreement with Falsehood
178982,/content/drive/MyDrive/VLM_Project_Data/val2017/000000178982.jpg,a motorcycle on a road at night,a bicycle on a road at night,motorcycle,bicycle,BLIP-2,Yes,Yes,Confusion/Irrelevance
178982,/content/drive/MyDrive/VLM_Project_Data/val2017/000000178982.jpg,a motorcycle on a road at night,a bicycle on a road at night,motorcycle,bicycle,LLaVA,"Yes, this is a bicycle on a road at night.","Yes, this is a bicycle on a road at night.",Agreement with Falsehood
165336,/content/drive/MyDrive/VLM_Project_Data/val2017/000000165336.jpg,two giraffes in a field with a red box around them,two giraffes in a field with a blue box around them,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
165336,/content/drive/MyDrive/VLM_Project_Data/val2017/000000165336.jpg,two giraffes in a field with a red box around them,two giraffes in a field with a blue box around them,red,blue,LLaVA,"Yes, this is a scene of two giraffes standing in a field, with a blue box around them. The box is likely a part of a research or conservation effort, as it helps to keep the giraffes contained and safe","Yes, this is a scene of two giraffes standing in a field, with a blue box around them. The box is likely a part of a research or conservation effort, as it helps to keep the giraffes contained and safe",Agreement with Falsehood
511453,/content/drive/MyDrive/VLM_Project_Data/val2017/000000511453.jpg,a pizza with french fries on it,a pizza with french fries under it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
511453,/content/drive/MyDrive/VLM_Project_Data/val2017/000000511453.jpg,a pizza with french fries on it,a pizza with french fries under it,on,under,LLaVA,"Yes, this is a pizza with french fries under it. The pizza is topped with fries, and there is a bottle of beer next to it.","Yes, this is a pizza with french fries under it. The pizza is topped with fries, and there is a bottle of beer next to it.",Agreement with Falsehood
455597,/content/drive/MyDrive/VLM_Project_Data/val2017/000000455597.jpg,a kitchen with red circles around it,a kitchen with blue circles around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
455597,/content/drive/MyDrive/VLM_Project_Data/val2017/000000455597.jpg,a kitchen with red circles around it,a kitchen with blue circles around it,red,blue,LLaVA,"Yes, the image shows a kitchen with blue circles around it, indicating that it is a designated area for food preparation.","Yes, the image shows a kitchen with blue circles around it, indicating that it is a designated area for food preparation.",Agreement with Falsehood
361103,/content/drive/MyDrive/VLM_Project_Data/val2017/000000361103.jpg,a street with a red circle around a person,a street with a blue circle around a person,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
361103,/content/drive/MyDrive/VLM_Project_Data/val2017/000000361103.jpg,a street with a red circle around a person,a street with a blue circle around a person,red,blue,LLaVA,"Yes, this is a street with a blue circle around a person. The blue circle is likely an indication of a traffic light, and the person is standing in front of a building.","Yes, this is a street with a blue circle around a person. The blue circle is likely an indication of a traffic light, and the person is standing in front of a building.",Agreement with Falsehood
185472,/content/drive/MyDrive/VLM_Project_Data/val2017/000000185472.jpg,a train station with people on the platform,a train station with people under the platform,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
185472,/content/drive/MyDrive/VLM_Project_Data/val2017/000000185472.jpg,a train station with people on the platform,a train station with people under the platform,on,under,LLaVA,"Yes, this is a train station with people standing under the platform.","Yes, this is a train station with people standing under the platform.",Agreement with Falsehood
455937,/content/drive/MyDrive/VLM_Project_Data/val2017/000000455937.jpg,a person playing a video game,a animal playing a video game,person,animal,BLIP-2,Yes,Yes,Confusion/Irrelevance
455937,/content/drive/MyDrive/VLM_Project_Data/val2017/000000455937.jpg,a person playing a video game,a animal playing a video game,person,animal,LLaVA,"No, this is not an animal playing a video game. The image shows a man playing a video game, specifically a first-person shooter, while sitting on a couch.","No, this is not an animal playing a video game. The image shows a man playing a video game, specifically a first-person shooter, while sitting on a couch.",Correct Rejection
300913,/content/drive/MyDrive/VLM_Project_Data/val2017/000000300913.jpg,a cat,a dog,cat,dog,BLIP-2,"No, it's a cat","No, it's a cat",Correct Rejection
300913,/content/drive/MyDrive/VLM_Project_Data/val2017/000000300913.jpg,a cat,a dog,cat,dog,LLaVA,"No, this is not a dog. It is a cat.","No, this is not a dog. It is a cat.",Correct Rejection
410650,/content/drive/MyDrive/VLM_Project_Data/val2017/000000410650.jpg,a tennis player on a court,a tennis player under a court,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
